%time,field.v,field.h,field.vl,field.actual_v,field.u,field.rpm,field.pwm
1423689525474079661,2.07813648932,4.74328,2.04886634204,0.95064,2.90154660563,102.0,1380
1423689525591992661,2.09999992378,4.69832,1.98507587982,0.95064,0.585256951495,102.0,1378
1423689525708713328,2.0963247861,4.6646,1.78255526703,0.95064,-6.22838753394,102.0,1375
1423689525827517328,2.0175293957,4.63088,1.63043370082,0.95064,-6.22838977674,102.0,1373
1423689525950075994,1.93873920136,4.58592,1.4790061264,1.3048,-6.22838891534,140.0,1371
1423689526068842661,1.85995420275,4.52972,1.26386731384,1.3048,-6.22838495035,140.0,1370
1423689526186316661,1.78117439952,4.46228,1.00852328809,1.6776,-6.2283778824,180.0,1370
1423689526304849328,1.70239979133,4.39484,0.837922299254,1.6776,-6.22836771209,180.0,1369
1423689526419959661,1.62363037784,4.3274,0.767680912599,1.6776,-6.22835444004,180.0,1369
1423689526537142661,1.54486615871,4.25996,0.749885448574,1.91992,-6.22833806686,206.0,1370
1423689526657553661,1.46610713361,4.19252,0.722643006323,1.91992,-6.22831859316,206.0,1371
1423689526780113661,1.38735330218,4.12508,0.689433131366,2.06904,-6.22829601957,222.0,1373
1423689526898002328,1.3086046641,4.06888,0.734928649052,2.06904,-6.22827034668,222.0,1375
1423689527014884661,1.22986121901,4.01268,0.747883655041,2.10632,-6.22824157512,226.0,1377
1423689527132015994,1.15112296659,3.95648,0.719249913193,2.10632,-6.22820970551,226.0,1379
1423689527249581996,1.07238990648,3.86656,0.686400348668,2.10632,-6.22817473844,226.0,1381
1423689527368490662,0.993662038354,3.83284,0.643681770741,2.06904,-6.22813667454,222.0,1384
1423689527484432329,0.914939361866,3.79912,0.596235203114,2.06904,-6.22809551441,222.0,1387
1423689527605064663,0.836221876676,3.77664,0.558025285685,2.01312,-6.22805125868,216.0,1389
1423689527720998996,0.757509582445,3.7654,0.57753059824,2.01312,-0.595779055078,216.0,1392
1423689527840534662,0.74089803186,3.75416,0.623307231366,2.01312,3.33867608436,216.0,1395
1423689527957806662,0.767665022203,3.75416,0.693220356784,1.88264,4.44917761852,202.0,1398
1423689528077921329,0.806673755275,3.75416,0.793029538665,1.88264,4.44915396302,202.0,1401
1423689528197346329,0.845679903925,3.7654,0.93351881278,1.71488,4.44913106986,184.0,1403
1423689528316780662,0.884683468324,3.77664,1.05759882706,1.71488,4.44910893888,184.0,1405
1423689528435250663,0.923684448643,3.78788,1.11906591746,1.71488,4.44908756993,184.0,1407
1423689528551727663,0.962682845054,3.81036,1.20899277914,1.50984,4.44906696286,162.0,1409
1423689528668042662,1.00167865773,3.83284,1.26808122209,1.50984,4.44904711752,162.0,1410
1423689528784654663,1.04067188684,3.86656,1.37724196752,1.50984,4.44902803375,162.0,1411
1423689528907659662,1.07966253256,3.91152,1.52055252706,1.50984,4.44900971141,162.0,1412
1423689529025268329,1.11865059506,4.03516,1.65859269704,1.2116,4.44899215034,130.0,1413
1423689529141806663,1.15763607451,4.1026,1.99666523539,1.2116,4.44897535039,130.0,1413
1423689529258643329,1.19661897108,4.18128,2.1482901665,1.2116,4.44895931141,130.0,1413
1423689529378645329,1.23559928494,4.2712,2.25642846806,1.2116,4.44894403326,130.0,1413
1423689529497346662,1.27457701627,4.37236,2.43338346743,0.0,4.44892951577,0.0,1411
1423689529616245663,1.31355216524,4.46228,2.49963120981,0.91336,4.4489157588,98.0,1409
1423689529733668663,1.35252473202,4.5522,2.48257173916,0.91336,4.4489027622,98.0,1408
1423689529851891663,1.39149471678,4.65336,2.47667064521,0.91336,4.44889052581,98.0,1407
1423689529968190996,1.43046211969,4.73204,2.38967149578,0.91336,4.44887904949,98.0,1406
1423689530087579996,1.46942694092,4.81072,2.30161734091,0.0,4.44886833308,0.0,1404
1423689530208018662,1.50838918065,4.90064,2.34085699624,0.0,4.44885837644,0.0,1401
1423689530333773996,1.54734883905,4.97932,2.34458733067,0.0,4.44884917941,0.0,1397
1423689530450601662,1.58630591628,5.058,2.32600672549,0.7456,4.44884074184,80.0,1396
1423689530570910330,1.62526041253,5.12544,2.22204076684,0.7456,4.44883306358,80.0,1394
1423689530689591996,1.66421232795,5.23784,2.17217789994,0.7456,4.44882614448,80.0,1392
1423689530807126329,1.70316166273,5.29404,2.18340168032,0.7456,4.44881998439,80.0,1390
1423689530928042329,1.74210841703,5.32776,2.21638406898,0.0,4.44881458316,0.0,1386
1423689531046637996,1.78105259103,5.36148,2.15430526609,0.91336,4.44880994063,98.0,1384
1423689531163264329,1.8199941849,5.38396,2.06893828301,0.91336,4.44880605667,98.0,1382
1423689531283442663,1.85893319881,5.40644,2.02305876402,0.91336,4.4488029311,98.0,1380
1423689531405393329,1.89786963292,5.41768,1.98753389214,0.91336,4.44880056379,98.0,1378
1423689531522749663,1.93680348742,5.41768,1.91222891266,1.17432,4.44879895459,126.0,1376
1423689531639681662,1.97573476247,5.41768,1.88007179117,1.17432,4.44879810334,126.0,1374
1423689531756225329,2.01466345825,5.40644,1.845713345,1.17432,-0.226097346598,126.0,1373
1423689531873145329,2.00204880117,5.37272,1.69870040583,1.50984,-6.22838985251,162.0,1371
1423689531991156663,1.92325962768,5.32776,1.49024892985,1.50984,-6.22838838129,162.0,1370
1423689532107626996,1.84447564984,5.24908,1.13223346322,1.78944,-6.2283838066,192.0,1370
1423689532231731996,1.76569686733,5.18164,0.97131963954,1.78944,-6.22837612907,192.0,1370
1423689532354789996,1.68692327978,5.0018,0.669301612598,1.78944,-6.2283653493,192.0,1370
1423689532472510330,1.60815488688,4.90064,0.424399532755,1.99448,-6.22835146791,214.0,1371
1423689532593299996,1.52939168827,4.81072,0.3173495134,1.99448,-6.22833448551,214.0,1372
1423689532714022996,1.45063368361,4.7208,0.306755936017,2.10632,-6.22831440272,226.0,1374
1423689532835449663,1.37188087256,4.63088,0.309739143619,2.10632,-6.22829122015,226.0,1375
1423689532953173663,1.29313325479,4.52972,0.227990780518,2.19952,-6.22826493841,236.0,1378
1423689533070715996,1.21439082995,4.4398,0.190016713888,2.19952,-6.22823555812,236.0,1380
1423689533187376329,1.13565359771,4.33864,0.0872901453638,2.16224,-6.22820307988,232.0,1382
1423689533308139996,1.05692155771,4.23748,0.0359416150449,2.16224,-6.22816750432,232.0,1385
1423689533427721663,0.978194709633,4.13632,0.0477350084599,2.10632,-6.22812883205,226.0,1388
1423689533546372663,0.899473053124,4.0464,0.0718902051051,2.10632,-6.22808706367,226.0,1391
1423689533664161663,0.820756587847,3.94524,0.0402169814863,2.10632,-6.2280421998,226.0,1394
1423689533781645330,0.742045313462,3.8778,0.0728728735748,2.0504,-6.22799424106,220.0,1397
1423689533897619663,0.663339229628,3.7092,0.0,2.0504,-6.22794318806,220.0,1400
1423689534015252329,0.584638336005,3.63052,0.0,1.97584,-6.2278890414,212.0,1403
1423689534135835329,0.505942632254,3.55184,0.0,1.97584,-6.22783180171,212.0,1407
1423689534253965329,0.427252118033,3.4844,0.0,1.97584,-6.22777146958,212.0,1410
1423689534373938996,0.348566793003,3.41696,0.0,1.864,-6.22770804565,200.0,1414
1423689534493098663,0.269886656825,3.36076,0.0,1.864,-5.63123409163,200.0,1418
1423689534610827330,0.197787138894,3.30456,0.0,1.73352,-0.892496792244,186.0,1422
1423689534730175996,0.177936560501,3.27084,0.0,1.73352,0.371598476955,186.0,1425
1423689534849248996,0.172023828074,3.23712,0.0,1.73352,0.684169191419,186.0,1429
1423689534966104996,0.169557539562,3.2034,0.0,1.5844,0.760785633004,170.0,1433
1423689535084274996,0.167936090543,3.18092,0.0,1.5844,0.809803573755,170.0,1435
1423689535200056329,0.166855158381,3.16968,0.0,1.5844,0.852459319205,170.0,1435
