%time,field.v,field.h,field.vl,field.actual_v,field.u,field.rpm,field.pwm
1423683676277335298,1.29474703258,2.34916,1.44888450688,1.23024,4.44892230158,132.0,1394
1423683676393848965,1.33372084524,2.34916,1.38092937051,1.23024,4.28620963507,132.0,1393
1423683676512513965,1.37089831103,2.3604,1.4013230937,1.23024,3.42566708481,132.0,1393
1423683676637207965,1.39858593969,2.3604,1.40507299999,1.26752,2.25544526835,136.0,1393
1423683676756451631,1.41337009942,2.3604,1.40604962647,1.26752,1.54621611443,136.0,1393
1423683676873468298,1.4203340573,2.3604,1.41489689712,1.26752,1.60024164168,136.0,1392
1423683676992749298,1.42789320974,2.37164,1.50362238935,1.3048,4.44887978269,140.0,1392
1423683677111821965,1.46685820117,2.38288,1.51510316222,1.3048,3.80108948832,140.0,1392
1423683677232037632,1.49867882455,2.38288,1.5679740716,1.3048,4.44886078687,140.0,1391
1423683677349154631,1.53763912628,2.38288,1.55747646483,1.3048,2.20316592494,140.0,1391
1423683677465193298,1.55183810888,2.38288,1.55044058632,1.37936,1.18621094871,148.0,1390
1423683677582035632,1.55482423362,2.38288,1.55462855321,1.37936,1.22688904301,148.0,1390
1423683677699787631,1.55825864516,2.38288,1.56104454932,1.37936,1.3415542522,148.0,1390
1423683677816763631,1.56295702462,2.38288,1.56583941491,1.43528,1.32115909587,154.0,1389
1423683677933294298,1.56743024751,2.37164,1.5062516834,1.43528,-1.73105511965,154.0,1389
1423683678053690298,1.53825244833,2.37164,1.4948325212,1.43528,-0.758893307616,154.0,1389
1423683678169433631,1.51979461404,2.3604,1.44279562134,1.45392,-2.28739467174,156.0,1389
1423683678289513965,1.48448618425,2.3604,1.44947073703,1.45392,-0.1368709622,156.0,1388
1423683678408273965,1.47288957237,2.34916,1.3931684079,1.45392,-2.23747984021,156.0,1388
1423683678526314631,1.4381344232,2.33792,1.33083113246,1.47256,-3.4276649336,158.0,1388
1423683678643880632,1.39025964057,2.33792,1.36296402915,1.47256,0.622616565098,158.0,1389
1423683678761373298,1.38704233918,2.31544,1.23306696878,1.47256,-5.50949315637,158.0,1389
1423683678879029631,1.31621854439,2.29296,1.17398708939,1.47256,-4.72709374939,158.0,1389
1423683678994926965,1.25402514753,2.28172,1.13702904102,1.54712,-3.27703989739,166.0,1390
1423683679114997632,1.20782250321,2.25924,1.06475705939,1.54712,-4.42849507689,166.0,1391
1423683679231952298,1.14892787923,2.248,0.956824210018,1.60304,-6.22820877262,172.0,1392
1423683679350582965,1.07019496388,2.23676,0.92251746048,1.60304,-4.17098852873,172.0,1393
1423683679470062298,1.0141477895,2.22552,0.886305639379,1.60304,-2.97691644222,172.0,1394
1423683679590004298,0.97126871254,2.20304,0.788191717849,1.56576,-5.67061858314,168.0,1396
1423683679709171965,0.898694048087,2.1918,0.719175825604,1.56576,-5.25115937819,168.0,1397
1423683679828631298,0.830748301205,2.16932,0.628391070329,1.56576,-6.22804806618,168.0,1399
1423683679943805632,0.752036367924,2.15808,0.586107693061,1.56576,-4.08538717003,168.0,1401
1423683680062180298,0.69695204256,2.1356,0.495649714071,1.52848,-5.80223450467,164.0,1403
1423683680178737965,0.622942636844,2.12436,0.470785415379,1.52848,-2.94963295182,164.0,1405
1423683680296477965,0.580387648376,2.11312,0.456684809339,1.52848,-1.28638143239,164.0,1407
1423683680413928965,0.556172579147,2.09064,0.365701246058,1.50984,-4.83948661906,162.0,1409
1423683680531684298,0.492785741155,2.0794,0.361798286204,1.50984,-1.4153529323,162.0,1412
1423683680649428298,0.467153836581,2.06816,0.360992632736,1.50984,0.00788068090843,162.0,1414
1423683680765609965,0.457214642033,2.05692,0.413290785832,1.41664,3.4054416291,152.0,1417
1423683680886040298,0.484734321062,2.05692,0.403869068247,1.41664,1.26760551333,152.0,1419
1423683681004033965,0.488682648148,2.04568,0.421908778482,1.41664,1.97538622252,152.0,1421
1423683681121075965,0.500434068458,2.04568,0.435524552586,1.41664,2.02095972848,152.0,1423
1423683681242285965,0.512687258977,2.04568,0.494997665097,1.3048,4.44935098094,140.0,1425
1423683681361198298,0.551712884956,2.04568,0.548412150524,1.3048,4.44932234003,140.0,1427
1423683681480558631,0.590735925389,2.04568,0.592880787827,1.3048,4.44929446245,140.0,1429
1423683681600395631,0.629756380449,2.04568,0.632394467791,1.3048,4.44926734804,140.0,1430
1423683681719798631,0.668774250306,2.05692,0.740736231247,1.15568,4.44924099664,124.0,1432
1423683681842186632,0.707789535134,2.06816,0.849258750477,1.15568,4.44921540811,124.0,1433
1423683681961200298,0.746802235104,2.09064,0.990114128147,1.15568,4.4491905823,124.0,1434
1423683682080066631,0.785812350387,2.11312,1.06804642213,1.15568,4.44916651905,124.0,1435
1423683682197935632,0.824819881155,2.15808,1.0374966526,0.0,4.44914321822,124.0,1433
1423683682314767965,0.86382482758,2.18056,1.14582819172,0.87608,4.44912067965,94.0,1433
1423683682431802632,0.902827189834,2.21428,1.20737066628,0.87608,4.44909890319,94.0,1433
1423683682551628632,0.941826968088,2.25924,1.35913276168,0.87608,4.44907788868,94.0,1433
1423683682673028298,0.980824162515,2.3042,1.53763991158,0.87608,4.44905763599,94.0,1433
1423683682789644298,1.01981877329,2.33792,1.58578697035,0.0,4.44903814495,94.0,1431
1423683682917375965,1.05881080057,2.37164,1.51651876703,0.0,4.44901941542,94.0,1429
1423683683036684965,1.09780024454,2.4166,1.55019869885,0.0,4.44900144724,94.0,1427
1423683683155391632,1.13678710538,2.43908,1.46159237731,0.0,4.44898424027,94.0,1424
1423683683273825965,1.17577138324,2.46156,1.36221780037,0.0,4.44896779435,94.0,1422
1423683683392656298,1.21475307831,2.4728,1.26524510961,0.0,4.44895210932,94.0,1419
1423683683512085965,1.25373219075,2.4728,1.16474995616,0.466,-1.29351585801,50.0,1417
1423683683629930298,1.22939798473,2.4728,1.14777211971,0.466,-0.814284787647,50.0,1416
1423683683746525298,1.21034882424,2.45032,1.07680074731,0.466,-3.41129521376,50.0,1414
1423683683862843632,1.16266870934,2.4166,0.98161521191,0.466,-5.71076893591,50.0,1412
1423683683979835298,1.0896397454,2.37164,0.739614155592,0.0,-6.22818266461,50.0,1410
1423683684098359632,1.01091073975,2.32668,0.479321112007,0.0,-6.22814527917,50.0,1408
1423683684215736632,0.932186925812,2.25924,0.210878158291,0.0,-6.22810479737,50.0,1405
1423683684338751965,0.853468303247,2.20304,0.0311646697334,0.0,-6.22806121983,50.0,1404
1423683684457166298,0.774754871714,2.1356,0.0,0.57784,-6.22801454715,62.0,1403
1423683684577031965,0.696046630875,2.05692,0.0,0.57784,-6.22796477996,62.0,1403
1423683684696186298,0.617343580388,1.98948,0.0,0.57784,-6.22791191887,62.0,1403
1423683684819432298,0.538645719913,1.9108,0.0,0.57784,-6.22785596448,62.0,1403
1423683684940598298,0.459953049111,1.83212,0.0,0.0,-6.22779691741,62.0,1402
1423683685062736298,0.381265567641,1.75344,0.0,0.82016,-6.22773477827,88.0,1402
1423683685181993632,0.302583275163,1.66352,0.0,0.82016,-6.22766954768,88.0,1403
1423683685303355632,0.223906171338,1.50616,0.0,0.82016,-6.22760122624,88.0,1404
1423683685419142632,0.145234255824,1.49492,0.0,0.82016,-2.46872872397,88.0,1406
1423683685536524632,0.10800856035,1.49492,0.0,0.0,-0.311319490179,88.0,1407
1423683685652411965,0.0945705206256,1.52864,0.0,0.91336,0.580930054261,98.0,1407
1423683685768529965,0.0909703397671,1.59608,0.00652252883714,0.91336,1.3656957309,98.0,1409
1423683685886556965,0.0960224533315,1.66352,0.144694411561,0.91336,4.44970423877,98.0,1411
1423683686003542965,0.135075684431,1.7422,0.442729250483,0.91336,4.44966744182,98.0,1413
1423683686121666965,0.174126328151,1.80964,0.746913271107,0.0,4.44963140981,98.0,1414
1423683686244174965,0.213174384662,1.86584,0.872274053306,0.91336,4.44959614259,98.0,1415
1423683686363197965,0.252219854137,1.9108,0.833718181661,0.91336,4.44956164,98.0,1416
1423683686483101965,0.291262736748,1.95576,0.736868081739,0.91336,4.4495279019,98.0,1418
1423683686602288632,0.330303032667,1.98948,0.623578618743,0.91336,4.44949492813,98.0,1419
1423683686719504965,0.369340742065,2.01196,0.490258177908,0.0,4.44946271855,98.0,1419
1423683686841588965,0.408375865115,2.05692,0.477982884562,0.0,4.44943127299,98.0,1419
1423683686958623632,0.447408401987,2.0794,0.55880712016,0.80152,4.44940059131,86.0,1419
1423683687075421298,0.486438352855,2.11312,0.691530127932,0.80152,4.44937067336,86.0,1419
1423683687193263298,0.525465717891,2.11312,0.788976684142,0.80152,4.44934151898,86.0,1420
1423683687315114298,0.564490497264,2.1356,0.73740676809,0.80152,4.44931312803,86.0,1421
1423683687437715965,0.603512691149,2.1356,0.704148689893,0.0,4.44928550034,86.0,1420
1423683687558380298,0.642532299716,2.1356,0.623478292976,0.0,4.10101133772,86.0,1419
1423683687677529298,0.677709879132,2.1356,0.599902908359,0.0,0.805134432057,86.0,1417
1423683687793533632,0.676548181292,2.12436,0.561124323518,0.0,-1.21765125166,86.0,1416
1423683687910162298,0.65308523786,2.11312,0.527285013579,0.0,-1.70231197609,86.0,1414
1423683688030011298,0.624280263042,2.0794,0.356209004099,0.54056,-6.22791670236,58.0,1414
1423683688148542632,0.545581945133,2.04568,0.193964560579,0.54056,-6.22786102059,58.0,1414
1423683688277167632,0.466888816927,2.01196,0.0981940668852,0.54056,-6.22780224608,58.0,1414
1423683688398128298,0.388200878082,1.92204,0.0,0.54056,-6.22774037946,58.0,1415
1423683688516133965,0.30951812826,1.86584,0.0,0.0,-6.22767542132,58.0,1414
1423683688634472633,0.23084056712,1.82088,0.0,0.0,-6.22760737229,58.0,1413
1423683688753721300,0.152168194322,1.76468,0.0,0.0,-2.10798143372,58.0,1413
1423683688872960300,0.118919374251,1.70848,0.0,0.0,-0.300233284938,58.0,1413
1423683688992337967,0.105602952773,1.66352,0.0,0.0,0.353127825006,58.0,1412
1423683689111226634,0.0994906230003,1.60732,0.0,0.52192,0.539679486765,56.0,1413
1423683689230268300,0.095435378071,1.56236,0.0,0.52192,0.637101724251,56.0,1414
1423683689347832966,0.0924544455136,1.50616,0.0,0.52192,0.633566049135,56.0,1415
1423683689464115633,0.0894346977465,1.44996,0.0,0.52192,0.630356510779,56.0,1416
1423683689581842300,0.0863797325583,1.39376,0.0,0.0,0.62722968715,56.0,1416
1423683689710667300,0.0832904637915,1.3488,0.0,0.0,0.660619109301,56.0,1416
1423683689832739967,0.0805694873669,1.27012,0.0,0.0,0.561095670301,56.0,1416
1423683689950070966,0.0767514095275,1.25888,0.0,0.0,0.743386396982,56.0,1416
1423683690066732633,0.0749433113381,1.24764,0.0,0.5592,0.810084190702,60.0,1417
1423683690183367300,0.0738706612454,1.21392,0.0,0.5592,0.760072412371,60.0,1418
1423683690300703300,0.0722466874869,1.1802,0.0,0.5592,0.741041375231,60.0,1419
1423683690420131300,0.0704129854273,1.1802,0.0,0.5592,0.845563020647,60.0,1420
1423683690536325300,0.0697317433715,1.2364,0.0,0.0,1.07178010348,60.0,1420
1423683690656291967,0.0715445977628,1.30384,0.0,0.0,1.19186122798,60.0,1420
1423683690772247967,0.0746812540102,1.42748,0.0,0.0,1.41911403603,60.0,1420
1423683690889280633,0.0803232135816,1.52864,0.141693024847,0.0,4.44971924588,60.0,1420
1423683691007315300,0.119377484798,1.65228,0.564584642892,0.0,4.4496821414,60.0,1420
1423683691126765967,0.158429168565,1.7422,0.87720924992,0.48464,4.44964580192,52.0,1420
1423683691246986300,0.197478265054,1.8546,1.1858266965,0.48464,4.44961022729,52.0,1420
1423683691369542966,0.236524774438,1.94452,1.17825976933,0.48464,4.44957541736,52.0,1421
1423683691487485967,0.275568696889,2.09064,1.10831678805,0.48464,4.44954137197,52.0,1422
1423683691606076300,0.314610032579,2.15808,0.978648731516,0.0,4.44950809098,52.0,1422
1423683691726754967,0.353648781678,2.20304,0.909613064459,0.0,4.44947557423,52.0,1421
1423683691843535633,0.392684944361,2.248,0.818187609967,0.0,4.44944382156,52.0,1420
1423683691960099966,0.431718520797,2.27048,0.700083375559,0.0,4.44941283284,52.0,1419
1423683692076818633,0.47074951116,2.29296,0.597440122595,0.0,4.44938260791,52.0,1418
1423683692199070300,0.50977791562,2.29296,0.489764667164,0.0,4.44935314661,52.0,1417
1423683692315363300,0.54880373435,2.29296,0.417911955745,0.0,-1.01137888306,52.0,1416
1423683692432782967,0.527622420505,2.29296,0.434227238963,0.0,1.14915159347,52.0,1415
1423683692549871633,0.530262302356,2.28172,0.408076946502,0.41008,-0.487570297148,44.0,1414
1423683692668311633,0.514857083021,2.25924,0.30542226574,0.41008,-5.30138254494,44.0,1414
1423683692785575967,0.446380209215,2.22552,0.14202721749,0.41008,-6.22778641995,44.0,1414
1423683692903769300,0.367693622797,2.1918,0.0126148523187,0.41008,-6.22772374753,44.0,1414
1423683693022461634,0.289012225312,2.14684,0.0,0.0,-6.22765798377,44.0,1413
1423683693140948300,0.210336016421,2.04568,0.0,0.0,-4.83017304699,44.0,1413
1423683693260976300,0.147071598764,2.00072,0.0,0.0,-1.13378294302,44.0,1412
1423683693380389300,0.124563665969,1.95576,0.0,0.0,0.103896678892,44.0,1412
1423683693498596300,0.115702489377,1.89956,0.0,0.52192,0.472989418859,56.0,1412
1423683693615920300,0.110911078894,1.8546,0.0,0.52192,0.625748615783,56.0,1413
1423683693734764633,0.107804115777,1.7984,0.0,0.52192,0.639877414983,56.0,1414
1423683693856178633,0.104853096732,1.7422,0.0,0.52192,0.642649381415,56.0,1415
1423683693975902633,0.101932803184,1.686,0.0,0.0,0.64166829843,56.0,1416
1423683694096416967,0.0990018557554,1.6298,0.0,0.0,0.639416029106,56.0,1416
1423683694211460634,0.0960462400769,1.5736,0.0,0.0,0.636710115656,56.0,1415
1423683694328612967,0.093060956017,1.52864,0.0,0.0,0.669650400814,56.0,1415
1423683694445127967,0.0904390069052,1.49492,0.0,0.0,0.715808186224,56.0,1415
1423683694562555967,0.0883260963169,1.44996,0.0,0.5592,0.695064893591,60.0,1416
1423683694680391300,0.0859846070393,1.405,0.0,0.5592,0.686500726646,60.0,1417
1423683694799617300,0.0835488274317,1.31508,0.0,0.5592,0.536178556554,60.0,1418
1423683694924265634,0.0794558711814,1.2926,0.0,0.5592,0.698598243454,60.0,1420
1423683695043000967,0.0771538303459,1.27012,0.0,0.0,0.757241821405,60.0,1419
1423683695159243633,0.0754984667927,1.27012,0.0,0.0,0.852379565899,60.0,1419
1423683695279435300,0.0748920952332,1.25888,0.0,0.0,0.850131838388,60.0,1419
1423683695399532633,0.074260976003,1.24764,0.0,0.0,0.849225105021,60.0,1419
1423683695517718967,0.0736198950254,1.24764,0.0,0.0,0.886007371921,60.0,1419
1423683695635732633,0.0733843766235,1.24764,0.0,0.0,0.899522236638,60.0,1419
1423683695751932300,0.0732978735958,1.24764,0.0,0.466,0.904486338285,50.0,1420
1423683695868999300,0.0732661049274,1.25888,0.0,0.466,0.943534193282,50.0,1420
1423683695987186300,0.0736648432606,1.25888,0.0,0.466,0.920624803753,50.0,1421
1423683696106402633,0.0738109818853,1.27012,0.0,0.466,0.949415481232,50.0,1422
1423683696224363967,0.0742745315571,1.27012,0.0,0.0,0.92275461727,50.0,1422
1423683696343578634,0.0744441176615,1.27012,0.0,0.0,0.913001935221,50.0,1422
1423683696465184634,0.0745061703702,1.27012,0.0,0.0,0.909433495248,50.0,1422
1423683696583162967,0.0745288773412,1.27012,0.0,0.0,0.908127712435,50.0,1422
1423683696700956634,0.0745371867075,1.27012,0.0,0.0,0.907649877953,50.0,1422
1423683696817879300,0.074540227455,1.27012,0.0,0.0,0.907475018489,50.0,1421
1423683696941751967,0.0745413401962,1.27012,0.0,0.0,0.90741102988,50.0,1421
1423683697061436300,0.0745417473969,1.27012,0.0,0.0,0.907387613655,50.0,1421
1423683697180502300,0.0745418964095,1.28136,0.0,0.3728,0.944513776792,40.0,1422
1423683697299116967,0.0749513638674,1.31508,0.0,0.3728,1.03225740717,40.0,1422
1423683697417145634,0.076328188027,1.33756,0.0,0.3728,1.02673948848,40.0,1423
1423683697533800634,0.0776441002842,1.3488,0.0,0.3728,0.987485784204,40.0,1424
1423683697652002634,0.0785271647044,1.38252,0.0,0.0,1.04688735466,40.0,1424
1423683697768064300,0.0800650863774,1.405,0.0,0.0,1.03098890629,40.0,1424
1423683697885860300,0.0814276411305,1.44996,0.0,0.0,1.09823327026,40.0,1424
1423683698005881634,0.0835314937955,1.5174,0.00443569154212,0.0,1.43526315411,40.0,1424
1423683698123286300,0.0893510066148,1.53988,0.0114482422086,0.0,1.54716848551,40.0,1423
1423683698241341967,0.0964039595381,1.56236,0.0377318694793,0.0,2.63720504932,40.0,1423
1423683698359571300,0.115474245635,1.58484,0.117017597946,0.0,4.44968581547,40.0,1423
1423683698476123967,0.154526188002,1.59608,0.209864227718,0.0,4.44964939954,40.0,1423
1423683698596235300,0.193575543074,1.6298,0.367896469018,0.0,4.44961374847,40.0,1422
1423683698713966967,0.232622311024,1.65228,0.530109853411,0.0,4.44957886212,40.0,1422
1423683698821220300,0.271666492023,1.67476,0.593799432669,0.31688,4.44954474032,34.0,1422
1423683698939744967,0.310708086244,1.686,0.524753621491,0.31688,4.44951138293,34.0,1422
1423683699058042300,0.349747093858,1.70848,0.519063193853,0.31688,4.44947878981,34.0,1422
1423683699175371967,0.388783515037,1.70848,0.443526099516,0.31688,4.44944696078,34.0,1421
1423683699293940634,0.427817349953,1.73096,0.519204828334,0.0,4.44941589571,34.0,1421
1423683699414670300,0.466848598778,1.7422,0.582832691651,0.0,4.44938559445,34.0,1420
1423683699532844967,0.505877261684,1.75344,0.620902156842,0.0,4.44935605683,34.0,1419
1423683699654753300,0.544903338842,1.77592,0.725046117937,0.0,4.44932728272,34.0,1418
1423683699771834967,0.583926830425,1.80964,0.765646497375,0.0,4.44929927195,34.0,1416
1423683699893829967,0.622947736604,1.82088,0.830929843353,0.0,4.44927202438,34.0,1415
1423683700013777300,0.661966057552,1.84336,0.86032806859,0.0,4.44924553985,34.0,1413
1423683700133437967,0.700981793439,1.8546,0.900887565234,0.0,4.44921981822,34.0,1412
1423683700252010634,0.739994944438,1.88832,0.995885125782,0.41008,4.44919485933,44.0,1411
1423683700369666967,0.77900551072,1.9108,1.10040097467,0.41008,4.44917066303,44.0,1410
1423683700486742634,0.818013492458,1.94452,1.18797589011,0.41008,4.44914722917,44.0,1410
1423683700605283300,0.857018889823,1.967,1.19545300454,0.41008,4.4491245576,44.0,1409
1423683700729274634,0.896021702986,2.01196,1.30722131088,0.0,4.44910264816,44.0,1407
1423683700848458300,0.93502193212,2.04568,1.36426337131,0.0,4.44908150071,44.0,1405
1423683700968003967,0.974019577397,2.0794,1.35271592198,0.0,4.4490611151,44.0,1403
1423683701087298634,1.01301463899,2.12436,1.40093568016,0.61512,4.44904149117,66.0,1401
1423683701207564300,1.05200711706,2.1918,1.40394462344,0.61512,4.44902262877,66.0,1400
1423683701329561300,1.0909970118,2.22552,1.43691142513,0.61512,4.44900452775,66.0,1399
1423683701446568300,1.12998432336,2.27048,1.5240476198,0.61512,4.44898718796,66.0,1398
1423683701563989300,1.16896905192,2.3042,1.61195407693,0.0,4.44897060925,66.0,1396
1423683701687518967,1.20795119766,2.32668,1.58822809557,0.0,4.44895479147,66.0,1393
1423683701805731300,1.24693076074,2.37164,1.63916026653,0.8388,4.44893973446,90.0,1393
1423683701922340634,1.28590774133,2.40536,1.68806600253,0.8388,4.44892543808,90.0,1392
1423683702039081967,1.32488213961,2.43908,1.70262838413,0.8388,4.44891190217,90.0,1391
1423683702158746634,1.36385395576,2.4728,1.71642155805,0.8388,4.44889912659,90.0,1389
1423683702275270967,1.40282318993,2.50652,1.74658836854,1.00656,4.44888711118,108.0,1387
1423683702395105634,1.4417898423,2.529,1.70016641368,1.00656,4.44887585579,108.0,1386
1423683702513338967,1.48075391305,2.56272,1.74572999003,1.00656,4.44886536027,108.0,1385
1423683702633572634,1.51971540234,2.59644,1.80461629574,1.00656,4.44885562447,108.0,1384
1423683702753295634,1.55867431035,2.61892,1.78231655669,1.15568,4.44884664823,124.0,1383
1423683702871108967,1.59763063725,2.67512,1.87689850318,1.15568,4.44883843142,124.0,1382
1423683702987650634,1.6365843832,2.70884,1.9175411199,1.15568,4.44883097387,124.0,1381
1423683703113227300,1.67553554839,2.73132,1.9971983191,1.15568,4.44882427544,124.0,1380
1423683703231093634,1.71448413299,2.7538,2.01627082744,1.28616,4.44881833597,138.0,1379
1423683703348149300,1.75343013715,2.76504,1.95552935324,1.28616,3.33413469153,138.0,1378
1423683703470997300,1.7800842105,2.78752,1.93975054292,1.28616,1.67236404304,138.0,1377
1423683703588166300,1.78841550193,2.79876,1.94246464932,1.45392,1.34516928867,156.0,1376
1423683703705767300,1.79313892395,2.81,1.91784186262,1.45392,1.24660182193,156.0,1375
1423683703825240967,1.79677533083,2.82124,1.90073855588,1.45392,1.27775873292,156.0,1375
1423683703942214300,1.80075500673,2.82124,1.82568682004,1.64032,0.619317028665,176.0,1374
1423683704068525967,1.79747509236,2.82124,1.7641216716,1.64032,0.0234524955429,176.0,1374
1423683704185433967,1.78762597416,2.83248,1.82069730938,1.64032,2.25019712845,176.0,1373
1423683704303942634,1.80232739558,2.83248,1.81072250076,1.78944,0.849919100862,192.0,1373
1423683704422546634,1.80158977083,2.83248,1.79499698388,1.78944,0.857519388702,192.0,1373
1423683704541526300,1.80093598738,2.83248,1.78874561667,1.90128,0.893938178777,204.0,1374
1423683704656983634,1.80068376426,2.82124,1.75714206684,1.90128,-0.47631888604,204.0,1374
1423683704780510967,1.78532444903,2.82124,1.71512646406,1.90128,-1.67002230544,204.0,1374
1423683704897317300,1.7568055294,2.81,1.68730541289,1.99448,-1.54121104428,214.0,1375
1423683705015094300,1.72970860484,2.81,1.67345563935,1.99448,-0.778705175503,214.0,1375
1423683705133425634,1.71102007501,2.79876,1.636893535,2.03176,-1.58756089956,218.0,1376
1423683705251941300,1.68341510064,2.79876,1.63454277491,2.03176,-0.238774000367,218.0,1377
1423683705372845968,1.6706823087,2.78752,1.5907524337,2.0504,-1.71887473882,220.0,1378
1423683705489464635,1.64163219306,2.78752,1.60041879919,2.0504,0.297554122495,220.0,1379
1423683705607015968,1.63481511552,2.78752,1.62682309481,2.06904,1.95033903806,222.0,1380
1423683705724915302,1.64622046592,2.79876,1.71926701182,2.06904,4.44882924613,222.0,1381
1423683705844861635,1.6851709927,2.79876,1.72302467375,2.06904,3.73900395599,222.0,1382
1423683705968757968,1.71629317245,2.81,1.7898018252,2.0504,4.44881807853,220.0,1382
1423683706086310969,1.75523905677,2.82124,1.80319326491,2.0504,3.90942131602,220.0,1383
1423683706204851302,1.78823555839,2.84372,1.90937731459,2.01312,2.97020538432,216.0,1384
1423683706322193302,1.8108750439,2.8662,2.06740246184,2.01312,2.35144350752,216.0,1384
1423683706438805968,1.82669119528,2.91116,2.26073584327,1.91992,3.35691550089,206.0,1385
1423683706560951302,1.85359166087,2.95612,2.42584358511,1.91992,3.14421772983,206.0,1385
1423683706680616968,1.87814537255,3.01232,2.5944100048,1.91992,3.57785764581,206.0,1385
1423683706798883635,1.90747836311,3.06852,2.66302598823,1.88264,3.18656376414,202.0,1385
1423683706918451302,1.93249540783,3.11348,2.60927865551,1.88264,2.28189709636,202.0,1385
1423683707037914302,1.94753684487,3.16968,2.54846872559,1.88264,2.67463019403,202.0,1385
1423683707153946635,1.96690717884,3.23712,2.59873649592,1.84536,1.95971006058,198.0,1384
1423683707270131635,1.9783942316,3.29332,2.59306698369,1.84536,1.43878952079,198.0,1384
1423683707386494969,1.9841373705,3.372,2.70725542627,1.80808,1.17834684764,194.0,1384
1423683707503091635,1.98700874632,3.43944,2.72550408467,1.80808,1.04813429774,194.0,1383
1423683707624695969,1.98844433745,3.51812,2.73559220636,1.80808,0.983032413057,194.0,1383
1423683707740987636,1.98916208464,3.66424,2.77189934871,1.80808,0.950483665004,194.0,1382
1423683707860953636,1.98952093405,3.74292,2.7370736202,1.80808,0.934210387876,194.0,1382
1423683707979172968,1.98970034666,3.81036,2.79381899899,1.82672,0.92607429768,196.0,1382
1423683708095037969,1.98979004692,3.90028,2.82409007984,1.82672,0.922006526737,196.0,1381
1423683708214360302,1.98983489403,3.96772,2.8717385481,1.82672,0.919972778331,196.0,1381
1423683708330441968,1.98985731607,4.06888,2.96824328428,1.864,0.918955972655,200.0,1381
1423683708446479635,1.98986852634,4.14756,3.021640897,1.864,0.918447604079,200.0,1380
1423683708562944969,1.98987413109,4.22624,2.94527000233,1.90128,0.91819343692,204.0,1380
1423683708679356635,1.98987693328,4.31616,2.85899455442,1.90128,0.918066361905,204.0,1380
1423683708795324302,1.98987833428,4.39484,2.89799110258,1.90128,0.918002828679,204.0,1380
1423683708914300302,1.98987903474,4.48476,2.92955518515,1.93856,0.917971064207,208.0,1380
1423683709029670302,1.98987938494,4.57468,2.9576970678,1.93856,0.917955183041,208.0,1380
1423683709145181969,1.98987956003,4.64212,2.82747592026,1.9572,0.917947242993,210.0,1380
1423683709262138969,1.98987964757,4.7208,2.70269991877,1.9572,0.917943273237,210.0,1379
1423683709378502635,1.98987969133,4.81072,2.79211883124,1.9572,0.917941288492,210.0,1379
1423683709498149635,1.98987971322,4.8894,2.77659424838,2.03176,0.917940296187,218.0,1379
1423683709615212635,1.98987972416,4.96808,2.74663439676,2.03176,0.917939800068,218.0,1380
1423683709732096636,1.98987972962,5.058,2.76884446874,2.06904,0.917939552025,222.0,1380
1423683709849436635,1.98987973236,5.13668,2.71666207238,2.06904,0.917939428012,222.0,1380
1423683709965337302,1.98987973373,5.2828,2.64550726531,2.06904,0.91793936601,222.0,1380
1423683710084874969,1.98987973441,5.36148,2.7485199156,2.06904,0.91793933501,222.0,1380
1423683710201667636,1.98987973475,5.44016,2.83093987484,2.06904,0.917939319512,222.0,1381
1423683710318763969,1.98987973492,5.49636,2.83258760649,2.06904,0.917939311763,222.0,1381
1423683710435055635,1.98987973501,5.5638,2.7141796453,2.06904,0.917939307889,222.0,1381
1423683710553363969,1.98987973505,5.63124,2.67089507931,2.08768,0.917939305952,224.0,1381
1423683710672351969,1.98987973507,5.69868,2.7041652198,2.08768,0.917939304984,224.0,1381
1423683710792607636,1.98987973508,5.76612,2.72417265191,2.12496,0.9179393045,228.0,1382
1423683710913878636,1.98987973509,5.82232,2.68011753396,2.12496,0.917939304258,228.0,1382
1423683711032023969,1.98987973509,5.88976,2.67154777569,2.12496,0.917939304136,228.0,1382
1423683711157287635,1.98987973509,5.94596,2.60715234304,2.12496,0.917939304076,228.0,1383
1423683711274007302,1.98987973509,6.00216,2.53394638167,2.12496,2.07006354504,228.0,1383
1423683711390974969,2.00258191875,6.04712,2.3851660964,2.12496,4.44879795781,228.0,1383
1423683711515092969,2.04150883585,6.10332,2.39081800391,2.12496,3.75379221865,228.0,1384
1423683711639603635,2.07277072398,6.21572,2.58701953909,2.06904,-1.02274191635,222.0,1384
1423683711755217635,2.05136919658,6.26068,2.70951432517,2.06904,-1.87051367833,222.0,1384
1423683711872600302,2.02062239811,6.31688,2.68813734363,2.0504,-0.476193655059,220.0,1384
1423683711988712635,2.00525003177,6.37308,2.65990176179,2.0504,0.220919693472,220.0,1384
1423683712108917635,1.99756436579,6.41804,2.58047581325,1.99448,0.965536584545,214.0,1384
1423683712229835302,1.9980886183,6.463,2.47880864894,1.99448,3.33495531135,214.0,1384
1423683712347197635,2.02473570531,6.5192,2.50731072781,1.99448,2.09778968942,214.0,1384
1423683712466031635,2.03774126172,6.56416,2.54557449701,1.93856,0.931589139835,208.0,1383
1423683712584799636,2.03788858162,6.58664,2.40176774251,1.93856,4.34513996199,208.0,1383
1423683712703297636,2.07567032519,6.60912,2.23870195628,1.91992,3.12522009989,206.0,1383
